124205	601
123019	600
121144	600
119956	600
118282	413
119304	600
120178	600
124065	600
120974	600
118621	600
119844	600
118647	600
118507	600
119263	600
119733	600
118788	600
118505	600
120140	600
118616	600
118728	600
119989	600
118282	530
119230	600
118501	600
118750	600
118892	600
118802	600
118864	600
118890	600
118670	600
 10000          0.000000 
